,,,,,,,,,商品销量报表,,,,,,,,,
"门店名称:青花椒砂锅鱼",,,,,,,,,,,,,,,,,,,
"查询条件:门店:[青花椒成山巴春店(CS003001121),（停用）青花椒五角场合生汇店(8000808),（闭店）青花椒上滨国际店(CS003007869),青花椒浦东三钢里店(8004234),鲜行者杭州城西银泰店(CS009033532),青花椒徐汇光启城店(8004161),（闭店）青花椒世茂广场店(CS009006656),（闭店）青花椒扫码点餐测试店(CS010016238),（闭店）青花椒中环百联店(160206),青花椒颛桥万达店(CS003025525),（闭店）青花椒南京环宇城店(CS003012827),青花椒杨浦合生汇店(CS003030444),（闭店）青花椒办公室仓库(C2015556),（闭店）青花椒嘉定万达店(CS009006658),（闭店）青花椒周浦万达店(C8021649),鲜行者三林新达汇店(CS009006659),（闭店）青花椒镇江苏宁广场店(CS003025998),（闭店）青花椒浦东九六店(8011190),（闭店）青花椒川沙百联店(CS009002776),青花椒新世界新丸中心店(C8016125),青花椒颛桥龙湖店(CS003012826),鲜行者北外滩来福士店(CS009049357),青花椒紫荆广场店(8000678),青花椒南京新百店(CS003011786),（闭店）青花椒九亭金地店(CS003007870),（闭店）青花椒砂锅鱼LCM店(CS009006661),青花椒南桥百联店(CS009006663),（闭店）青花椒南京景枫店(CS009016291),青花椒金山百联店(C8010488),鲜行者凯德虹口龙之梦店(8001670),（闭店）青花椒南通中南城店(CS009005145),鲜行者江桥万达店(CS003025999),青花椒南方百联店(CS003011785),（闭店）青花椒长寿巴春店(8000705),（闭店）青花椒浦东文峰店(160203),鲜行者打浦桥日月光店(8005333),（闭店）空前拼烤鱼【世茂店】(CS009037253),青花椒莘庄龙之梦店(8000530),（闭店）青花椒七宝凯德店(8005478),(闭店)青花椒宝山龙湖店(8011336),（闭店）青花椒测试门店(176277),（闭店）青花椒曹杨店(8002738),（闭店）青花椒南京印象汇店(CS003001122),鲜行者啦啦宝都店(CS003031114),青花椒川食山语颛桥龙湖店 (CS009061227),青花椒徐汇日月光店(CS009006664),（闭店）青花椒南通万象城店(CS009006660),（闭店）青花椒宝山万达店(CS009014647),青花椒松江地中海店(167521),（闭店）青花椒南京水游城店(CS003005211),青花椒松江万达店(CS003023325),青花椒长宁龙之梦店(CS003011787),（闭店）青花椒北京长楹龙湖店(CS003028292),（闭店）青花椒静安大融城店(C8024722),（闭店）青花椒南通文峰店(8010053),青花椒松江鹿都店(8005703),（闭店）青花椒滨江万科店(CS009004314),青花椒杭州湖滨银泰城店(CS003015701),（闭店）青花椒虹桥南丰城店(163080),（闭店）青花椒崇明万达店(CS003024218),（闭店）青花椒青浦宝龙店(CS009006662),（闭店）青花椒我格广场店(CS009000641),（闭店）青花椒浦东米岛店(8002827),（闭店）不二君世茂广场店(CS003031009)]; 商品分类:[全部]; 商品:[全部]; 时间范围:[""2026-02-01"",""2026-02-28""]; 是否显示套餐子商品数量:是; 商品名称多选:; 区域:全部; 交易类型:销售; 销售渠道:全部; 商品属性:[赠品,单品,套餐,自定义套餐,自定义单品,套餐子商品,其他]; 排序方式:数量; 展示维度:按商品+点单方式汇总; 商品分类多选:; 是否显示套餐子商品金额:是; 菜单名称:",,,,,,,,,,,,,,,,,,,
"门店名称","商品分类","收入分组","商品编码","商品名称","规格","商品类型","点单方式","单卖数量(不含套餐子商品)","数量(含套餐子商品)","退货数量(不含套餐子商品)","套餐内销量","单位","销售单价","销售金额","折后金额","分摊优惠","实退金额","实收",
"青花椒莘庄龙之梦店","鱼锅伴侣",,"","豆腐皮",,"餐饮商品","套餐子商品",0.00,89.00,0.00,89.00,"份",8.00,712.00,716.86,78.16,0.00,638.70,
"青花椒莘庄龙之梦店","鱼锅伴侣",,"115","金针菇",,"餐饮商品","单品",84.00,84.00,0.00,0.00,"份",10.00,840.00,838.80,55.10,0.00,783.70,
"青花椒莘庄龙之梦店","鱼锅伴侣",,"","四川粉条",,"餐饮商品","单品",84.00,84.00,0.00,0.00,"份",10.00,840.00,838.80,46.91,0.00,791.89,
"青花椒莘庄龙之梦店","招牌砂锅鱼-外",,"","#古法秘制酸菜味(单人份)#",,"餐饮商品","单品",79.00,79.00,0.00,0.00,"份",58.00,4582.00,4582.00,2163.95,0.00,2418.05,
"青花椒莘庄龙之梦店","手工炸品",,"","香辣牛蛙",,"餐饮商品","单品",77.00,77.00,0.00,0.00,"根",22.00,1694.00,1688.72,116.54,0.00,1572.18,
"青花椒莘庄龙之梦店","鱼锅伴侣-外",,"","#莴笋#",,"餐饮商品","单品",77.00,77.00,0.00,0.00,"份",10.00,770.00,770.00,306.08,0.00,463.92,
"青花椒莘庄龙之梦店","鱼锅伴侣",,"102","年糕",,"餐饮商品","单品",75.00,75.00,0.00,0.00,"份",8.00,600.00,600.00,32.62,0.00,567.38,
"青花椒莘庄龙之梦店","热菜系列",,"","白灼生菜",,"餐饮商品","单品",74.00,74.00,0.00,0.00,"份",18.00,1332.00,1332.00,51.46,0.00,1280.54,
"青花椒莘庄龙之梦店","其他-外",,"","打包盒",,"餐饮商品","单品",72.00,72.00,0.00,0.00,"份",4.50,324.00,324.00,146.25,0.00,177.75,
"青花椒莘庄龙之梦店","热菜系列_外卖",,"","#白灼生菜#",,"餐饮商品","套餐子商品",0.00,71.00,0.00,71.00,"份",18.00,1278.00,1338.80,774.76,0.00,564.04,
"青花椒莘庄龙之梦店","热菜系列",,"","金牌蒜蓉粉丝虾仁",,"餐饮商品","单品",70.00,70.00,0.00,0.00,"份",42.00,2940.00,2940.00,161.84,0.00,2778.16,
"青花椒莘庄龙之梦店","鱼锅伴侣-外",,"","#峨边脆笋#",,"餐饮商品","单品",70.00,70.00,0.00,0.00,"份",12.00,840.00,840.00,330.91,0.00,509.09,
"青花椒莘庄龙之梦店","热菜系列_外卖",,"","#爆香成都冒烤鸭+米饭#",,"餐饮商品","单品",69.00,69.00,0.00,0.00,"份",70.00,4830.00,4830.00,2901.20,0.00,1928.80,
"青花椒莘庄龙之梦店","手工炸品",,"","咸蛋黄鸡翅(4个)","4个","餐饮商品","单品",67.00,67.00,0.00,0.00,"份",29.00,1943.00,1943.00,115.11,0.00,1827.89,
"青花椒莘庄龙之梦店","其他",,"","打包盒小",,"餐饮商品","单品",65.00,65.00,0.00,0.00,"个",1.00,65.00,65.00,5.05,0.00,59.95,
"青花椒莘庄龙之梦店","鱼锅伴侣",,"","脆山药",,"餐饮商品","单品",64.00,64.00,0.00,0.00,"份",10.00,640.00,638.00,29.79,0.00,608.21,
"青花椒莘庄龙之梦店","单人份鱼_外卖",,"","#爆香麻辣水煮鱼(单人份)#",,"餐饮商品","单品",64.00,64.00,0.00,0.00,"份",58.00,3712.00,3712.00,1706.29,0.00,2005.71,
"青花椒莘庄龙之梦店","鱼锅伴侣",,"103","土豆粉",,"餐饮商品","单品",63.00,63.00,0.00,0.00,"份",8.00,504.00,504.00,31.88,0.00,472.12,
"青花椒莘庄龙之梦店","乐山炸串",,"","卤炸牛肉串",,"餐饮商品","单品",63.00,63.00,0.00,0.00,"份",18.00,1134.00,1134.00,54.81,0.00,1079.19,
"青花椒莘庄龙之梦店","酒水&饮料",,"605","可口可乐",,"餐饮商品","单品",62.00,62.00,0.00,0.00,"听",6.00,372.00,372.00,77.00,0.00,295.00,
"青花椒莘庄龙之梦店","市场活动",,"","经典品质多人餐-26年1月",,"餐饮套餐商品","套餐",61.00,61.00,0.00,0.00,"份",340.00,20740.00,20740.00,2472.74,0.00,18267.26,
"青花椒莘庄龙之梦店","热菜系列",,"","南乳蹄花鸡爪煲",,"餐饮商品","套餐子商品",0.00,61.00,0.00,61.00,"份",48.00,2928.00,2950.04,351.79,0.00,2598.25,
"青花椒莘庄龙之梦店","其他",,"","打包盒中",,"餐饮商品","单品",61.00,61.00,0.00,0.00,"个",2.00,122.00,122.00,5.78,0.00,116.22,
"青花椒莘庄龙之梦店","主食甜品点心",,"","手工糍粑",,"餐饮商品","套餐子商品",0.00,61.00,0.00,61.00,"份",18.00,1098.00,1106.17,131.92,0.00,974.25,
"青花椒莘庄龙之梦店","热菜系列_外卖",,"","#爆香成都冒烤鸭+米饭#",,"餐饮商品","套餐子商品",0.00,60.00,0.00,60.00,"份",58.00,3480.00,3985.50,2317.74,0.00,1667.76,
"青花椒莘庄龙之梦店","招牌砂锅鱼-外",,"","#招牌青花椒味(小份)#",,"餐饮商品","单品",59.00,59.00,0.00,0.00,"份",158.00,9322.00,9322.00,3395.09,0.00,5926.91,
"青花椒莘庄龙之梦店","鱼锅伴侣-外",,"","#金针菇#",,"餐饮商品","单品",57.00,57.00,0.00,0.00,"份",10.00,570.00,570.00,229.34,0.00,340.66,
"青花椒莘庄龙之梦店","鱼锅伴侣-外",,"","#豆腐皮#",,"餐饮商品","单品",56.00,56.00,0.00,0.00,"份",8.00,448.00,448.00,186.77,0.00,261.23,
"青花椒莘庄龙之梦店","手工炸品-外",,"","#咸蛋黄牛蛙#",,"餐饮商品","单品",56.00,56.00,0.00,0.00,"份",24.00,1344.00,1344.00,492.88,0.00,851.12,
"青花椒莘庄龙之梦店","鱼锅伴侣-外",,"","#娃娃菜#",,"餐饮商品","单品",54.00,54.00,0.00,0.00,"份",8.00,432.00,432.00,174.01,0.00,257.99,
"青花椒莘庄龙之梦店","砂锅鱼",,"","招牌青花椒鱼(微麻微辣)(大份活鱼现做)","大份活鱼现做","餐饮商品","套餐子商品",0.00,54.00,0.00,54.00,"份",168.00,9072.00,9132.75,1095.09,0.00,8037.66,
"青花椒莘庄龙之梦店","热菜系列",,"","鲜腐竹杭白菜",,"餐饮商品","套餐子商品",0.00,54.00,0.00,54.00,"份",22.00,1188.00,1281.92,236.91,0.00,1045.01,
"青花椒莘庄龙之梦店","其他-外",,"","打包盒",,"餐饮商品","单品",54.00,54.00,0.00,0.00,"份",4.00,216.00,216.00,87.88,0.00,128.12,
"青花椒莘庄龙之梦店","市场活动",,"","乌蒙山干锅牛肉2-3人餐",,"餐饮套餐商品","套餐",53.00,53.00,0.00,0.00,"份",201.00,10653.00,10653.00,1953.42,0.00,8699.58,
"青花椒莘庄龙之梦店","冷菜-外",,"","#凉拌鲜豆苗#",,"餐饮商品","套餐子商品",0.00,52.00,0.00,52.00,"份",22.00,1144.00,1144.00,660.71,0.00,483.29,
"青花椒莘庄龙之梦店","酒水&饮料",,"","百威啤酒",,"餐饮商品","单品",51.00,51.00,0.00,0.00,"瓶",12.00,612.00,612.00,22.06,0.00,589.94,
"青花椒莘庄龙之梦店","酒水&饮料",,"","烤米浆儿",,"餐饮商品","套餐子商品",0.00,51.00,0.00,51.00,"扎",18.00,918.00,947.28,125.86,0.00,821.42,
"青花椒莘庄龙之梦店","鱼锅伴侣",,"","鲜绣球菌",,"餐饮商品","单品",50.00,50.00,0.00,0.00,"份",12.00,600.00,598.56,23.75,0.00,574.81,
"青花椒莘庄龙之梦店","饮料-外",,"","#百事可乐#",,"餐饮商品","单品",50.00,50.00,0.00,0.00,"瓶",6.00,300.00,300.00,154.31,0.00,145.69,
"青花椒莘庄龙之梦店","鱼锅伴侣-外",,"","#千叶豆腐#",,"餐饮商品","单品",50.00,50.00,0.00,0.00,"份",10.00,500.00,500.00,201.79,0.00,298.21,
"青花椒莘庄龙之梦店","冷菜类",,"218","酸辣蕨根粉",,"餐饮商品","单品",47.00,47.00,0.00,0.00,"份",12.00,564.00,564.00,46.48,0.00,517.52,
"青花椒莘庄龙之梦店","特色小炒-外",,"","#暖冬鱼羊鲜+米饭(单人份)#",,"餐饮商品","单品",47.00,47.00,0.00,0.00,"份",58.00,2726.00,2726.00,1320.75,0.00,1405.25,
"青花椒莘庄龙之梦店","主食甜品点心",,"","儿童套餐A",,"餐饮商品","赠品",46.00,46.00,0.00,0.00,"份",18.00,828.00,0.00,0.00,0.00,0.00,
"青花椒莘庄龙之梦店","热菜系列",,"","南乳蹄花鸡爪煲",,"餐饮商品","单品",46.00,46.00,0.00,0.00,"份",48.00,2208.00,2208.00,129.38,0.00,2078.62,
"青花椒莘庄龙之梦店","鱼羊鲜",,"","鱼羊鲜",,"餐饮商品","套餐子商品",0.00,43.00,0.00,43.00,"份",148.00,6364.00,6364.00,1181.96,0.00,5182.04,
"青花椒莘庄龙之梦店","手工炸品-外",,"","#摇滚小酥肉#",,"餐饮商品","单品",43.00,43.00,0.00,0.00,"份",24.00,1032.00,1032.00,378.36,0.00,653.64,
"青花椒莘庄龙之梦店","市场活动",,"","【新】暖冬鱼羊鲜双人餐",,"餐饮套餐商品","套餐",43.00,43.00,0.00,0.00,"份",220.00,9460.00,9460.00,1756.97,0.00,7703.03,
"青花椒莘庄龙之梦店","热菜系列",,"","鲜腐竹杭白菜",,"餐饮商品","单品",42.00,42.00,0.00,0.00,"份",22.00,924.00,924.00,46.77,0.00,877.23,
"青花椒莘庄龙之梦店","砂锅鱼",,"","营养多C番茄鱼(小份活鱼现做)","小份活鱼现做","餐饮商品","单品",42.00,42.00,0.00,0.00,"份",128.00,5376.00,5376.00,229.10,0.00,5146.90,
"青花椒莘庄龙之梦店","其他-外",,"","打包盒",,"餐饮商品","单品",41.00,41.00,0.00,0.00,"份",7.00,287.00,287.00,99.49,0.00,187.51,
"青花椒莘庄龙之梦店","鱼锅伴侣-外",,"","#四川川粉#",,"餐饮商品","单品",40.00,40.00,0.00,0.00,"份",10.00,400.00,400.00,165.64,0.00,234.36,
"青花椒莘庄龙之梦店","砂锅鱼",,"","招牌青花椒鱼(微麻微辣)(大份手工去刺)","大份手工去刺","餐饮商品","单品",40.00,40.00,0.00,0.00,"份",188.00,7520.00,7520.00,349.46,0.00,7170.54,
"青花椒莘庄龙之梦店","手工炸品-外",,"","#香辣牛蛙#",,"餐饮商品","单品",39.00,39.00,0.00,0.00,"份",24.00,936.00,936.00,379.25,0.00,556.75,
"青花椒莘庄龙之梦店","酒水&饮料",,"","红宝石石榴汁",,"餐饮商品","单品",39.00,39.00,0.00,0.00,"扎",26.00,1014.00,1014.00,39.77,0.00,974.23,
"青花椒莘庄龙之梦店","热菜系列_外卖",,"","#鲜嫩水煮馋嘴牛蛙+米饭#",,"餐饮商品","单品",39.00,39.00,0.00,0.00,"份",58.00,2262.00,2262.00,1057.60,0.00,1204.40,
"青花椒莘庄龙之梦店","鱼锅伴侣-外",,"","#土豆粉#",,"餐饮商品","单品",38.00,38.00,0.00,0.00,"份",8.00,304.00,304.00,132.05,0.00,171.95,
"青花椒莘庄龙之梦店","砂锅鱼",,"","招牌青花椒鱼(微麻微辣)(小份手工去刺)","小份手工去刺","餐饮商品","单品",38.00,38.00,0.00,0.00,"份",148.00,5624.00,5624.00,134.41,0.00,5489.59,
"青花椒莘庄龙之梦店","单人份鱼_外卖",,"","#招牌青花椒味(单人份)#",,"餐饮商品","单品",37.00,37.00,0.00,0.00,"份",45.80,1694.60,1694.60,626.64,0.00,1067.96,
"青花椒莘庄龙之梦店","热菜系列",,"","成都冒烤鸭(小份)",,"餐饮套餐商品","套餐",37.00,37.00,0.00,0.00,"份",58.00,2146.00,2146.00,140.83,0.00,2005.17,
"青花椒莘庄龙之梦店","冷菜-外",,"","#酸辣蕨根粉#",,"餐饮商品","单品",37.00,37.00,0.00,0.00,"份",12.00,444.00,444.00,190.86,0.00,253.14,
"青花椒莘庄龙之梦店","砂锅鱼",,"","美鱼美蛙(活鱼现做)","活鱼现做","餐饮商品","单品",36.00,36.00,0.00,0.00,"份",138.00,4968.00,4968.00,379.70,0.00,4588.30,
"青花椒莘庄龙之梦店","锅气上新",,"","乌蒙山干锅牛肉",,"餐饮商品","单品",36.00,36.00,0.00,0.00,"份",138.00,4968.00,4968.00,313.85,0.00,4654.15,
"青花椒莘庄龙之梦店","外卖套餐",,"","#成都冒烤鸭可乐单人套餐#",,"餐饮套餐商品","套餐",36.00,36.00,0.00,0.00,"份",76.00,2736.00,2736.00,1701.79,0.00,1034.21,
"青花椒莘庄龙之梦店","其他-外",,"","打包盒",,"餐饮商品","单品",35.00,35.00,0.00,0.00,"份",6.00,210.00,210.00,74.83,0.00,135.17,
"青花椒莘庄龙之梦店","其他_外卖",,"","#无需餐具#",,"餐饮商品","单品",35.00,35.00,0.00,0.00,"份",0.00,0.00,0.00,0.00,0.00,0.00,
"青花椒莘庄龙之梦店","冷菜类",,"","口水鸡",,"餐饮商品","单品",35.00,35.00,0.00,0.00,"份",32.00,1120.00,1120.00,55.54,0.00,1064.46,
"青花椒莘庄龙之梦店","鱼锅伴侣-外",,"","#脆山药#",,"餐饮商品","单品",35.00,35.00,0.00,0.00,"份",10.00,350.00,350.00,151.74,0.00,198.26,
"青花椒莘庄龙之梦店","乐山炸串",,"","乐山把把串",,"餐饮商品","单品",34.00,34.00,0.00,0.00,"份",36.00,1224.00,1224.00,57.96,0.00,1166.04,
"青花椒莘庄龙之梦店","锅气上新",,"","乌蒙山干锅牛肉",,"餐饮商品","套餐子商品",0.00,32.00,0.00,32.00,"份",138.00,4416.00,4573.88,875.53,0.00,3698.35,
"青花椒莘庄龙之梦店","多人份鱼_外卖",,"","#招牌青花椒味(小份)#",,"餐饮商品","单品",32.00,32.00,0.00,0.00,"份",158.00,5056.00,5056.00,1590.08,0.00,3465.92,
"青花椒莘庄龙之梦店","冷菜类",,"","捞汁花甲",,"餐饮商品","单品",32.00,32.00,0.00,0.00,"份",22.00,704.00,704.00,33.96,0.00,670.04,
"青花椒莘庄龙之梦店","冷菜-外",,"","#口水鸡#",,"餐饮商品","单品",31.00,31.00,0.00,0.00,"份",22.00,682.00,682.00,308.17,0.00,373.83,
"青花椒莘庄龙之梦店","乐山炸串",,"","卤炸掌中宝",,"餐饮商品","单品",31.00,31.00,0.00,0.00,"份",18.00,558.00,558.00,31.15,0.00,526.85,
"青花椒莘庄龙之梦店","主食点心-外",,"","#经典红糖冰粉#",,"餐饮商品","套餐子商品",0.00,30.00,0.00,30.00,"份",12.00,360.00,376.48,208.65,0.00,167.83,
"青花椒莘庄龙之梦店","砂锅鱼",,"","青花椒鱼118元份",,"餐饮商品","套餐子商品",0.00,30.00,0.00,30.00,"份",118.00,3540.00,3908.13,737.87,0.00,3170.26,
"青花椒莘庄龙之梦店","其他",,"","打包盒大",,"餐饮商品","单品",29.00,29.00,0.00,0.00,"个",3.00,87.00,87.00,3.42,0.00,83.58,
"青花椒莘庄龙之梦店","手工炸品",,"","双味包浆豆腐",,"餐饮商品","套餐子商品",0.00,28.00,0.00,28.00,"份",18.00,504.00,506.75,43.94,0.00,462.81,
"青花椒莘庄龙之梦店","冷菜类",,"","柠檬手舂无骨鸡爪",,"餐饮商品","单品",28.00,28.00,0.00,0.00,"份",28.00,784.00,784.00,52.71,0.00,731.29,
"青花椒莘庄龙之梦店","其他-外",,"","打包盒",,"餐饮商品","单品",28.00,28.00,0.00,0.00,"份",5.50,154.00,154.00,67.07,0.00,86.93,
"青花椒莘庄龙之梦店","主食点心-外",,"","#经典红糖冰粉#",,"餐饮商品","单品",28.00,28.00,0.00,0.00,"份",12.00,336.00,336.00,160.00,0.00,176.00,
"青花椒莘庄龙之梦店","饮料-外",,"","#可口可乐#",,"餐饮商品","套餐子商品",0.00,28.00,0.00,28.00,"听",6.00,168.00,174.44,76.26,0.00,98.18,
"青花椒莘庄龙之梦店","市场活动",,"","通用三人餐",,"餐饮套餐商品","套餐",28.00,28.00,0.00,0.00,"份",269.00,7532.00,7532.00,651.75,0.00,6880.25,
"青花椒莘庄龙之梦店","热菜系列",,"","金牌蒜蓉粉丝虾仁",,"餐饮商品","套餐子商品",0.00,28.00,0.00,28.00,"份",42.00,1176.00,1182.45,102.52,0.00,1079.93,
"青花椒莘庄龙之梦店","冷菜类",,"","凉拌鲜豆苗",,"餐饮商品","单品",27.00,27.00,0.00,0.00,"份",22.00,594.00,594.00,9.85,0.00,584.15,
"青花椒莘庄龙之梦店","砂锅鱼",,"","古法秘制酸菜鱼(小份活鱼现做)","小份活鱼现做","餐饮商品","单品",27.00,27.00,0.00,0.00,"份",128.00,3456.00,3456.00,50.04,0.00,3405.96,
"青花椒莘庄龙之梦店","乐山炸串",,"","鸡胗串",,"餐饮商品","单品",27.00,27.00,0.00,0.00,"份",18.00,486.00,483.84,26.73,0.00,457.11,
"青花椒莘庄龙之梦店","其他-外",,"","打包盒",,"餐饮商品","单品",25.00,25.00,0.00,0.00,"份",1.50,37.50,37.50,24.17,0.00,13.33,
"青花椒莘庄龙之梦店","鱼羊鲜",,"","鱼羊鲜",,"餐饮商品","单品",25.00,25.00,0.00,0.00,"份",148.00,3738.00,3738.00,195.63,0.00,3542.37,
"青花椒莘庄龙之梦店","热菜系列",,"","酸萝卜鸭血",,"餐饮商品","单品",24.00,24.00,0.00,0.00,"份",18.00,432.00,428.40,34.29,0.00,394.11,
"青花椒莘庄龙之梦店","冷菜类",,"","花生拌小菠菜",,"餐饮商品","单品",24.00,24.00,0.00,0.00,"份",18.00,432.00,432.00,18.07,0.00,413.93,
"青花椒莘庄龙之梦店","外卖套餐",,"","#大家都这样组合配菜#",,"餐饮套餐商品","套餐",23.00,23.00,0.00,0.00,"份",32.00,736.00,736.00,281.74,0.00,454.26,
"青花椒莘庄龙之梦店","鱼锅伴侣-外",,"","#莴笋#",,"餐饮商品","套餐子商品",0.00,23.00,0.00,23.00,"份",10.00,230.00,230.00,88.05,0.00,141.95,
"青花椒莘庄龙之梦店","手工炸品",,"","咸蛋黄鸡翅(6个)","6个","餐饮商品","单品",23.00,23.00,0.00,0.00,"份",39.00,897.00,897.00,22.64,0.00,874.36,
"青花椒莘庄龙之梦店","鱼锅伴侣-外",,"","#千叶豆腐#",,"餐饮商品","套餐子商品",0.00,23.00,0.00,23.00,"份",10.00,230.00,230.00,88.05,0.00,141.95,
"青花椒莘庄龙之梦店","鱼锅伴侣-外",,"","#峨边脆笋#",,"餐饮商品","套餐子商品",0.00,23.00,0.00,23.00,"份",12.00,276.00,276.00,105.65,0.00,170.35,
"青花椒莘庄龙之梦店","冷菜类",,"","古法盐焗鸡(小份)","小份","餐饮商品","单品",22.00,22.00,0.00,0.00,"份",32.00,704.00,704.00,89.05,0.00,614.95,
"青花椒莘庄龙之梦店","热菜系列_外卖",,"","#鲜腐竹杭白菜#",,"餐饮商品","单品",22.00,22.00,0.00,0.00,"份",32.00,704.00,704.00,275.51,0.00,428.49,
"青花椒莘庄龙之梦店","未分类",,"","#招牌青花椒味单人份鱼锅+米饭+经典红糖冰粉#",,"","自定义套餐",22.00,22.00,0.00,0.00,"份",70.00,1540.00,1540.00,789.92,0.00,750.08,
"青花椒莘庄龙之梦店","冷菜类",,"","炝拌黄瓜",,"餐饮商品","单品",21.00,21.00,0.00,0.00,"份",12.00,252.00,252.00,13.53,0.00,238.47,
"青花椒莘庄龙之梦店","酒水&饮料",,"608","椰汁",,"餐饮商品","单品",21.00,21.00,0.00,0.00,"听",8.00,168.00,168.00,0.73,0.00,167.27,
"青花椒莘庄龙之梦店","鱼锅伴侣-外",,"","#年糕#",,"餐饮商品","单品",21.00,21.00,0.00,0.00,"份",8.00,168.00,168.00,66.70,0.00,101.30,
"青花椒莘庄龙之梦店","鱼锅伴侣-外",,"","#鲜绣球菌#",,"餐饮商品","单品",21.00,21.00,0.00,0.00,"份",12.00,252.00,252.00,97.68,0.00,154.32,
"青花椒莘庄龙之梦店","主食点心-外",,"","#红糖夹心糍粑#",,"餐饮商品","单品",21.00,21.00,0.00,0.00,"份",20.00,420.00,420.00,171.57,0.00,248.43,
"青花椒莘庄龙之梦店","冷菜类",,"","重庆冷吃面",,"餐饮商品","单品",20.00,20.00,0.00,0.00,"份",12.00,240.00,240.00,31.78,0.00,208.22,
"青花椒莘庄龙之梦店","酒水&饮料",,"606","雪碧",,"餐饮商品","单品",20.00,20.00,0.00,0.00,"听",6.00,120.00,120.00,10.74,0.00,109.26,
"青花椒莘庄龙之梦店","手工炸品-外",,"","#咸蛋黄鸡翅#",,"餐饮商品","套餐子商品",0.00,20.00,0.00,20.00,"份",32.00,640.00,702.60,328.44,0.00,374.16,
"青花椒莘庄龙之梦店","主食甜品点心",,"","小份手工冰粉 ",,"餐饮商品","赠品",20.00,20.00,0.00,0.00,"份",7.00,140.00,0.00,0.00,0.00,0.00,
"青花椒莘庄龙之梦店","乐山炸串",,"","玉米粒串",,"餐饮商品","单品",20.00,20.00,0.00,0.00,"份",10.00,200.00,200.00,6.24,0.00,193.76,
"青花椒莘庄龙之梦店","热菜系列_外卖",,"","#成都冒烤鸭(单人份)+经典红糖冰粉#",,"餐饮商品","单品",19.00,19.00,0.00,0.00,"份",82.00,1558.00,1558.00,999.64,0.00,558.36,
"青花椒莘庄龙之梦店","砂锅鱼",,"","营养多C番茄鱼(小份活鱼现做)","小份活鱼现做","餐饮商品","套餐子商品",0.00,19.00,0.00,19.00,"份",128.00,2432.00,2446.49,315.78,0.00,2130.71,
"青花椒莘庄龙之梦店","砂锅鱼",,"","品牌承诺，活鱼现做",,"餐饮商品","单品",19.00,19.00,0.00,0.00,"份",0.00,0.00,0.00,0.00,0.00,0.00,
"青花椒莘庄龙之梦店","手工炸品-外",,"","#摇滚小酥肉#",,"餐饮商品","套餐子商品",0.00,19.00,0.00,19.00,"份",24.00,456.00,468.74,208.81,0.00,259.93,
"青花椒莘庄龙之梦店","热菜系列_外卖",,"","#酸萝卜鸭血#",,"餐饮商品","单品",18.00,18.00,0.00,0.00,"份",18.00,324.00,324.00,126.19,0.00,197.81,
"青花椒莘庄龙之梦店","成都冒烤鸭1",,"","微辣",,"餐饮商品","套餐子商品",0.00,17.00,0.00,17.00,"份",0.00,0.00,850.66,0.00,0.00,850.66,
"青花椒莘庄龙之梦店","乐山炸串",,"","鱼豆腐串",,"餐饮商品","单品",17.00,17.00,0.00,0.00,"份",12.00,204.00,204.00,14.28,0.00,189.72,
"青花椒莘庄龙之梦店","砂锅鱼",,"","古法秘制酸菜鱼(大份活鱼现做)","大份活鱼现做","餐饮商品","单品",16.00,16.00,0.00,0.00,"份",168.00,2688.00,2667.84,315.95,0.00,2351.89,
"青花椒莘庄龙之梦店","手工炸品-外",,"","#咸蛋黄鸡翅#",,"餐饮商品","单品",16.00,16.00,0.00,0.00,"份",32.00,512.00,512.00,161.42,0.00,350.58,
"青花椒莘庄龙之梦店","市场活动",,"","工作日午市单人餐",,"餐饮套餐商品","套餐",16.00,16.00,0.00,0.00,"份",73.00,1168.00,1168.00,228.94,0.00,939.06,
"青花椒莘庄龙之梦店","其他-外",,"","打包盒",,"餐饮商品","单品",15.00,15.00,0.00,0.00,"份",8.00,120.00,120.00,38.98,0.00,81.02,
"青花椒莘庄龙之梦店","冷菜类",,"219","小椒木耳",,"餐饮商品","单品",15.00,15.00,0.00,0.00,"份",12.00,180.00,177.60,8.12,0.00,169.48,
"青花椒莘庄龙之梦店","招牌砂锅鱼-外",,"","#古法秘制酸菜鱼(小份)#",,"餐饮商品","单品",15.00,15.00,0.00,0.00,"份",158.00,2370.00,2370.00,766.79,0.00,1603.21,
"青花椒莘庄龙之梦店","其他",,"","鱼味虽好，小心鱼刺",,"餐饮商品","单品",15.00,15.00,0.00,0.00,"份",0.00,0.00,0.00,0.00,0.00,0.00,
"青花椒莘庄龙之梦店","冷菜-外",,"","#爽口炝拌黄瓜#",,"餐饮商品","单品",15.00,15.00,0.00,0.00,"份",12.00,180.00,180.00,77.57,0.00,102.43,
"青花椒莘庄龙之梦店","热菜系列_外卖",,"","#成都冒烤鸭(大份)#",,"餐饮商品","单品",15.00,15.00,0.00,0.00,"份",158.00,2370.00,2370.00,943.88,0.00,1426.12,
"青花椒莘庄龙之梦店","鱼锅伴侣-外",,"","#花菜#",,"餐饮商品","单品",15.00,15.00,0.00,0.00,"份",10.00,150.00,150.00,63.81,0.00,86.19,
