,,,,,,,,,,"采购入库明细报表",,,,,,,,,,,
"门店名称:九记·東門口",,,,,,,,,,,,,,,,,,,,,
"查询条件:总部/门店:[九记·東門口;店铺编码：CC000010045,東門口温州店;店铺编码：CS009040522,(闭店)東門口上海中庚漫游城店;店铺编码：CS009040523,東門口桐乡万象汇店;店铺编码：CS009054282,東門口武林店;店铺编码：CS003031459,東門口奥体店;店铺编码：CS003030504,東門口苏州店;店铺编码：CS009039921,(闭店)炎合里中国北方菜;店铺编码：CS011000128,(闭店)炎合里金华永盛购物中心店;店铺编码：CS009035567,東門口远洋店;店铺编码：CS003021468,(闭店)东门口96店;店铺编码：CS003025461,東門口杭州滨江龙湖店;店铺编码：CS009051886,東門口无锡店;店铺编码：CS009050468,焱合里自助火锅文一路店;店铺编码：CS009034590,東門口金华世贸店;店铺编码：CS009037775,京熹顺杭州金沙店;店铺编码：CS009053371,東門口富阳店;店铺编码：CS009049555,東門口上海西郊百联店;店铺编码：CS009050467,巷口锅香文一路店;店铺编码：CS009058665,東門口501店;店铺编码：CS009040508,華門新京菜中国茶(欧美广场EFC店);店铺编码：CS009035566,小蒸娘老杭州萧山蒸菜;店铺编码：CS009057694,東門口啦啦宝都店;店铺编码：CS009040524,京熹顺南京店;店铺编码：CS009053417]; 单据状态:全部; 供应商:全部; 入库仓库:全部; 日期类型:单据业务日期; 日期范围:[""2026-02-01"",""2026-02-28""]; 查询条件:",,,,,,,,,,,,,,,,,,,,,
"店铺名称","单号","单据业务日期","单据操作日期","状态","入库仓库","供应商","原料分类","原料条形码","原料名称","规格","入库单位","入库数量","计价单位","单价(元)","金额(元)","税率(%)","不含税单价(元)","不含税金额(元)","税额(元)","整单备注",
"京熹顺南京店","20260213000011	","2026-02-12","2026-02-13","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000000084	","响铃卷","","包",5.00,"包",6.60,33.00,0,6.60,33.00,0.00,"",
"京熹顺南京店","20260213000011	","2026-02-12","2026-02-13","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000000312	","菠菜","","斤",6.00,"斤",4.50,27.00,0,4.50,27.00,0.00,"",
"京熹顺南京店","20260213000011	","2026-02-12","2026-02-13","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000000305	","娃娃菜","","包",5.00,"包",6.50,32.50,0,6.50,32.50,0.00,"",
"京熹顺南京店","20260213000012	","2026-02-13","2026-02-13","已收货","低值易耗品专用仓","御嘉供应商","员工餐","2000000010625	","当日员工餐合计","","批",1.00,"批",158.39,158.39,0,158.39,158.39,0.00,"",
"京熹顺南京店","20260213000012	","2026-02-13","2026-02-13","已收货","低值易耗品专用仓","御嘉供应商","低值易耗品","2000000000121	","5L农夫山泉(大)","","箱",2.00,"箱",12.50,25.00,0,12.50,25.00,0.00,"",
"京熹顺南京店","20260213000012	","2026-02-13","2026-02-13","已收货","低值易耗品专用仓","御嘉供应商","低值易耗品","2000000002453	","洗洁精","","桶",1.00,"桶",95.00,95.00,0,95.00,95.00,0.00,"",
"京熹顺南京店","20260213000012	","2026-02-13","2026-02-13","已收货","南京百家湖仓库","御嘉供应商","水果","2000000016603	","梨","","斤",11.00,"斤",4.00,44.00,0,4.00,44.00,0.00,"",
"京熹顺南京店","20260213000012	","2026-02-13","2026-02-13","已收货","南京百家湖仓库","御嘉供应商","调料及自助小料","2000000000794	","芝麻香油（瓶装）","350ML","瓶",2.00,"瓶",25.00,50.00,0,25.00,50.00,0.00,"",
"京熹顺南京店","20260213000012	","2026-02-13","2026-02-13","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000016337	","羽衣甘蓝","","斤",0.50,"斤",10.00,5.00,0,10.00,5.00,0.00,"",
"京熹顺南京店","20260213000012	","2026-02-13","2026-02-13","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000017273	","紫叶生菜","","斤",1.00,"斤",14.00,14.00,0,14.00,14.00,0.00,"",
"京熹顺南京店","20260213000012	","2026-02-13","2026-02-13","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000000497	","平菇","","斤",1.30,"斤",6.50,8.45,0,6.50,8.45,0.00,"",
"京熹顺南京店","20260213000012	","2026-02-13","2026-02-13","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000000466	","酸白菜丝","500G","包",1.00,"包",3.50,3.50,0,3.50,3.50,0.00,"",
"京熹顺南京店","20260213000012	","2026-02-13","2026-02-13","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000000329	","茼蒿","","斤",2.50,"斤",4.20,10.50,0,4.20,10.50,0.00,"",
"京熹顺南京店","20260213000012	","2026-02-13","2026-02-13","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000000305	","娃娃菜","","包",3.00,"包",6.50,19.50,0,6.50,19.50,0.00,"",
"京熹顺南京店","20260213000012	","2026-02-13","2026-02-13","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000014494	","七彩土豆","","斤",1.40,"斤",4.80,6.72,0,4.80,6.72,0.00,"",
"京熹顺南京店","20260213000012	","2026-02-13","2026-02-13","已收货","南京百家湖仓库","御嘉供应商","水吧原料","2000000013541	","小蜜薯","","斤",1.60,"斤",3.50,5.60,0,3.50,5.60,0.00,"",
"京熹顺南京店","20260214000021	","2026-02-14","2026-02-14","已收货","低值易耗品专用仓","御嘉供应商","员工餐","2000000010625	","当日员工餐合计","","批",1.00,"批",63.40,63.40,0,63.40,63.40,0.00,"",
"京熹顺杭州金沙店","20260202000007	","2026-02-01","2026-02-02","已收货","明档仓","御嘉供应商","调料及自助小料","2000000016627	","小米泡椒","","斤",1.00,"斤",8.00,8.00,0,8.00,8.00,0.00,"",
"京熹顺杭州金沙店","20260202000007	","2026-02-01","2026-02-02","已收货","明档仓","御嘉供应商","调料及自助小料","2000000017419	","蒜蓉酱","","包",1.00,"包",35.00,35.00,0,35.00,35.00,0.00,"",
"京熹顺杭州金沙店","20260202000007	","2026-02-01","2026-02-02","已收货","明档仓","御嘉供应商","调料及自助小料","2000000000206	","小葱","","斤",2.00,"斤",4.00,8.00,0,4.00,8.00,0.00,"",
"京熹顺杭州金沙店","20260202000007	","2026-02-01","2026-02-02","已收货","明档仓","御嘉供应商","蔬菜、面点","2000000000367	","胡萝卜","","斤",2.00,"斤",1.80,3.60,0,1.80,3.60,0.00,"",
"京熹顺杭州金沙店","20260202000007	","2026-02-01","2026-02-02","已收货","明档仓","御嘉供应商","蔬菜、面点","2000000021430	","樱桃萝卜","","斤",2.50,"斤",4.00,10.00,0,4.00,10.00,0.00,"",
"京熹顺杭州金沙店","20260202000007	","2026-02-01","2026-02-02","已收货","明档仓","御嘉供应商","蔬菜、面点","2000000007083	","香芹","","斤",1.00,"斤",4.50,4.50,0,4.50,4.50,0.00,"",
"京熹顺杭州金沙店","20260202000007	","2026-02-01","2026-02-02","已收货","明档仓","御嘉供应商","蔬菜、面点","2000000021461	","韭菜","","斤",2.00,"斤",4.00,8.00,0,4.00,8.00,0.00,"",
"京熹顺杭州金沙店","20260202000007	","2026-02-01","2026-02-02","已收货","明档仓","御嘉供应商","调料及自助小料","2000000011141	","香菜","","斤",4.00,"斤",8.80,35.20,0,8.80,35.20,0.00,"",
"京熹顺杭州金沙店","20260202000007	","2026-02-01","2026-02-02","已收货","明档仓","御嘉供应商","蔬菜、面点","2000000021416	","黄豆芽","","斤",6.00,"斤",3.00,18.00,0,3.00,18.00,0.00,"",
"京熹顺杭州金沙店","20260202000007	","2026-02-01","2026-02-02","已收货","明档仓","御嘉供应商","蔬菜、面点","2000000020464	","手擀面","","斤",3.00,"斤",3.00,9.00,0,3.00,9.00,0.00,"",
"京熹顺杭州金沙店","20260202000007	","2026-02-01","2026-02-02","已收货","明档仓","御嘉供应商","鲜肉冻品类","2000000021263	","去皮五花肉（御嘉）","","斤",19.00,"斤",15.00,285.00,0,15.00,285.00,0.00,"",
"京熹顺杭州金沙店","20260202000007	","2026-02-01","2026-02-02","已收货","明档仓","御嘉供应商","鲜肉冻品类","2000000001180	","牛肉（御嘉）","","斤",6.70,"斤",35.00,234.50,0,35.00,234.50,0.00,"",
"京熹顺杭州金沙店","20260202000007	","2026-02-01","2026-02-02","已收货","明档仓","御嘉供应商","调料及自助小料","2000000001104	","高筋面粉","10斤/包","包",1.00,"包",18.00,18.00,0,18.00,18.00,0.00,"",
"京熹顺杭州金沙店","20260202000007	","2026-02-01","2026-02-02","已收货","明档仓","御嘉供应商","蔬菜、面点","2000000000350	","洋葱（紫)","","斤",2.00,"斤",1.80,3.60,0,1.80,3.60,0.00,"",
"京熹顺杭州金沙店","20260202000007	","2026-02-01","2026-02-02","已收货","明档仓","御嘉供应商","调料及自助小料","2000000000282	","蒜子/蒜米","","斤",5.00,"斤",4.10,20.50,0,4.10,20.50,0.00,"",
"京熹顺杭州金沙店","20260202000007	","2026-02-01","2026-02-02","已收货","明档仓","御嘉供应商","调料及自助小料","2000000000275	","老姜/生姜","","斤",3.00,"斤",5.50,16.50,0,5.50,16.50,0.00,"",
"京熹顺杭州金沙店","20260202000007	","2026-02-01","2026-02-02","已收货","明档仓","御嘉供应商","蔬菜、面点","2000000018836	","小中华盒豆腐","350G","盒",4.00,"盒",2.50,10.00,0,2.50,10.00,0.00,"",
"京熹顺杭州金沙店","20260202000007	","2026-02-01","2026-02-02","已收货","明档仓","御嘉供应商","蔬菜、面点","2000000022833	","白羊水豆腐","","盒",6.00,"盒",6.50,39.00,0,6.50,39.00,0.00,"",
"京熹顺杭州金沙店","20260202000007	","2026-02-01","2026-02-02","已收货","明档仓","御嘉供应商","海鲜烧烤","2000000018553	","胖头鱼（花鲢）（鱼头）","","斤",15.70,"斤",11.00,172.70,0,11.00,172.70,0.00,"",
"京熹顺杭州金沙店","20260202000007	","2026-02-01","2026-02-02","已收货","明档仓","御嘉供应商","调料及自助小料","2000000018881	","虾皮","","斤",1.00,"斤",15.00,15.00,0,15.00,15.00,0.00,"",
"京熹顺杭州金沙店","20260202000007	","2026-02-01","2026-02-02","已收货","明档仓","御嘉供应商","蔬菜、面点","2000000022420	","裙带菜","","包",1.00,"包",18.00,18.00,0,18.00,18.00,0.00,"",
"京熹顺杭州金沙店","20260202000007	","2026-02-01","2026-02-02","已收货","明档仓","御嘉供应商","调料及自助小料","2000000007663	","二锅头","","瓶",1.00,"瓶",23.00,23.00,0,23.00,23.00,0.00,"",
"京熹顺杭州金沙店","20260202000007	","2026-02-01","2026-02-02","已收货","明档仓","御嘉供应商","调料及自助小料","2000000016962	","古越龙山五年","","瓶",2.00,"瓶",15.00,30.00,0,15.00,30.00,0.00,"",
"京熹顺杭州金沙店","20260202000010	","2026-02-01","2026-02-02","已收货","烤鸭仓","御嘉供应商","调料及自助小料","2000000022222	","金砂糖","","包",2.00,"包",12.00,24.00,0,12.00,24.00,0.00,"",
"京熹顺杭州金沙店","20260202000011	","2026-02-02","2026-02-02","已收货","凉菜仓","御嘉供应商","水果","2000000020969	","红心火龙果","","斤",1.20,"斤",7.00,8.40,0,7.00,8.40,0.00,"",
"京熹顺杭州金沙店","20260202000011	","2026-02-02","2026-02-02","已收货","凉菜仓","御嘉供应商","水果","2000000017167	","草莓","","盒",1.00,"盒",25.00,25.00,0,25.00,25.00,0.00,"",
"京熹顺杭州金沙店","20260202000011	","2026-02-02","2026-02-02","已收货","凉菜仓","御嘉供应商","调料及自助小料","2000000021713	","龙门米醋","","瓶",1.00,"瓶",25.00,25.00,0,25.00,25.00,0.00,"",
"京熹顺杭州金沙店","20260202000011	","2026-02-02","2026-02-02","已收货","凉菜仓","御嘉供应商","蔬菜、面点","2000000021430	","樱桃萝卜","","斤",3.00,"斤",2.80,8.40,0,2.80,8.40,0.00,"",
"京熹顺杭州金沙店","20260202000011	","2026-02-02","2026-02-02","已收货","凉菜仓","御嘉供应商","蔬菜、面点","2000000021850	","水晶粉","80g","包",15.00,"包",4.00,60.00,0,4.00,60.00,0.00,"",
"京熹顺杭州金沙店","20260202000011	","2026-02-02","2026-02-02","已收货","凉菜仓","御嘉供应商","调料及自助小料","2000000017099	","绿尖椒","","斤",1.00,"斤",7.00,7.00,0,7.00,7.00,0.00,"",
"京熹顺杭州金沙店","20260202000011	","2026-02-02","2026-02-02","已收货","凉菜仓","御嘉供应商","海鲜烧烤","2000000022161	","罗氏虾","","斤",2.00,"斤",60.00,120.00,0,60.00,120.00,0.00,"",
"京熹顺杭州金沙店","20260202000011	","2026-02-02","2026-02-02","已收货","凉菜仓","御嘉供应商","水果","2000000016603	","梨","","斤",3.00,"斤",5.50,16.50,0,5.50,16.50,0.00,"",
"京熹顺杭州金沙店","20260202000011	","2026-02-02","2026-02-02","已收货","凉菜仓","御嘉供应商","蔬菜、面点","2000000020822	","红菊苣","","斤",1.00,"斤",15.00,15.00,0,15.00,15.00,0.00,"",
"京熹顺杭州金沙店","20260202000011	","2026-02-02","2026-02-02","已收货","凉菜仓","御嘉供应商","蔬菜、面点","2000000021379	","球生菜","","斤",1.00,"斤",8.00,8.00,0,8.00,8.00,0.00,"",
"京熹顺杭州金沙店","20260202000011	","2026-02-02","2026-02-02","已收货","凉菜仓","御嘉供应商","蔬菜、面点","2000000000237	","生菜","","斤",0.70,"斤",12.00,8.40,0,12.00,8.40,0.00,"",
"京熹顺杭州金沙店","20260202000012	","2026-02-01","2026-02-02","已收货","低值易耗品专用仓","御嘉供应商","员工餐","2000000010625	","当日员工餐合计","","批",1.00,"批",173.58,173.58,0,173.58,173.58,0.00,"",
"京熹顺杭州金沙店","20260202000013	","2026-02-01","2026-02-02","已收货","热菜仓","御嘉供应商","日用品","2000000000923	","切葱神器","","个",1.00,"个",7.00,7.00,0,7.00,7.00,0.00,"",
"京熹顺杭州金沙店","20260202000013	","2026-02-01","2026-02-02","已收货","热菜仓","御嘉供应商","调料及自助小料","2000000000275	","老姜/生姜","","斤",1.00,"斤",5.50,5.50,0,5.50,5.50,0.00,"",
"京熹顺杭州金沙店","20260202000013	","2026-02-01","2026-02-02","已收货","热菜仓","御嘉供应商","调料及自助小料","2000000000282	","蒜子/蒜米","","斤",5.00,"斤",4.10,20.50,0,4.10,20.50,0.00,"",
"京熹顺杭州金沙店","20260202000013	","2026-02-01","2026-02-02","已收货","热菜仓","御嘉供应商","调料及自助小料","2000000021201	","大瓶白灼汁","","瓶",2.00,"瓶",18.00,36.00,0,18.00,36.00,0.00,"",
"京熹顺杭州金沙店","20260202000013	","2026-02-01","2026-02-02","已收货","低值易耗品专用仓","御嘉供应商","摆盘装饰","2000000021775	","黄金柳叶","","盒",1.00,"盒",6.00,6.00,0,6.00,6.00,0.00,"",
"京熹顺杭州金沙店","20260202000013	","2026-02-01","2026-02-02","已收货","热菜仓","御嘉供应商","鲜肉冻品类","2000000022376	","去皮猪肥膘（御嘉）","","斤",2.40,"斤",10.00,24.00,0,10.00,24.00,0.00,"",
"京熹顺杭州金沙店","20260202000013	","2026-02-01","2026-02-02","已收货","热菜仓","御嘉供应商","鲜肉冻品类","2000000022383	","去皮猪前肩肉（御嘉）","","斤",1.70,"斤",14.50,24.65,0,14.50,24.65,0.00,"",
"京熹顺杭州金沙店","20260202000013	","2026-02-01","2026-02-02","已收货","热菜仓","御嘉供应商","调料及自助小料","2000000001494	","豆豉","","瓶",1.00,"瓶",2.50,2.50,0,2.50,2.50,0.00,"",
"京熹顺杭州金沙店","20260202000013	","2026-02-01","2026-02-02","已收货","热菜仓","御嘉供应商","鲜肉冻品类","2000000017037	","里脊肉","","斤",21.20,"斤",15.00,318.00,0,15.00,318.00,0.00,"",
"京熹顺杭州金沙店","20260202000013	","2026-02-01","2026-02-02","已收货","热菜仓","御嘉供应商","蔬菜、面点","2000000021195	","线椒","","斤",2.00,"斤",9.00,18.00,0,9.00,18.00,0.00,"",
"京熹顺杭州金沙店","20260202000013	","2026-02-01","2026-02-02","已收货","热菜仓","御嘉供应商","蔬菜、面点","2000000021362	","罗马生菜","","斤",10.00,"斤",5.00,50.00,0,5.00,50.00,0.00,"",
"京熹顺杭州金沙店","20260202000013	","2026-02-01","2026-02-02","已收货","热菜仓","御嘉供应商","蔬菜、面点","2000000016931	","菜心","","斤",10.00,"斤",3.50,35.00,0,3.50,35.00,0.00,"",
"京熹顺杭州金沙店","20260202000013	","2026-02-01","2026-02-02","已收货","热菜仓","御嘉供应商","蔬菜、面点","2000000019154	","扁豆角","","斤",10.00,"斤",6.60,66.00,0,6.60,66.00,0.00,"",
"京熹顺杭州金沙店","20260202000013	","2026-02-01","2026-02-02","已收货","热菜仓","御嘉供应商","调料及自助小料","2000000016689	","蒸鱼豉油","","瓶",2.00,"瓶",9.00,18.00,0,9.00,18.00,0.00,"",
"京熹顺杭州金沙店","20260202000013	","2026-02-01","2026-02-02","已收货","热菜仓","御嘉供应商","日用品","2000000001821	","小油壶","","个",2.00,"个",5.00,10.00,0,5.00,10.00,0.00,"",
"京熹顺杭州金沙店","20260202000013	","2026-02-01","2026-02-02","已收货","热菜仓","御嘉供应商","鲜肉冻品类","2000000014937	","梅林午餐肉","","罐",2.00,"罐",12.00,24.00,0,12.00,24.00,0.00,"",
"京熹顺杭州金沙店","20260202000013	","2026-02-01","2026-02-02","已收货","热菜仓","御嘉供应商","蔬菜、面点","2000000000442	","鸭血","","盒",2.00,"盒",1.20,2.40,0,1.20,2.40,0.00,"",
"京熹顺杭州金沙店","20260202000013	","2026-02-01","2026-02-02","已收货","热菜仓","御嘉供应商","蔬菜、面点","2000000003122	","魔芋结","","盒",2.00,"盒",1.30,2.60,0,1.30,2.60,0.00,"",
"京熹顺杭州金沙店","20260202000013	","2026-02-01","2026-02-02","已收货","热菜仓","御嘉供应商","蔬菜、面点","2000000015330	","蒜苗","","斤",3.00,"斤",3.50,10.50,0,3.50,10.50,0.00,"",
"京熹顺杭州金沙店","20260202000013	","2026-02-01","2026-02-02","已收货","热菜仓","御嘉供应商","蔬菜、面点","2000000007083	","香芹","","斤",6.00,"斤",4.50,27.00,0,4.50,27.00,0.00,"",
"京熹顺杭州金沙店","20260202000013	","2026-02-01","2026-02-02","已收货","热菜仓","御嘉供应商","蔬菜、面点","2000000021416	","黄豆芽","","斤",3.00,"斤",1.30,3.90,0,1.30,3.90,0.00,"",
"京熹顺杭州金沙店","20260202000013	","2026-02-01","2026-02-02","已收货","热菜仓","御嘉供应商","调料及自助小料","2000000002767	","干辣椒段","","斤",2.00,"斤",15.00,30.00,0,15.00,30.00,0.00,"",
"京熹顺杭州金沙店","20260202000013	","2026-02-01","2026-02-02","已收货","热菜仓","御嘉供应商","调料及自助小料","2000000016948	","厨邦酱油","1.5L","瓶",1.00,"瓶",19.00,19.00,0,19.00,19.00,0.00,"",
"京熹顺杭州金沙店","20260202000013	","2026-02-01","2026-02-02","已收货","热菜仓","御嘉供应商","调料及自助小料","2000000004945	","菜籽油","","桶",1.00,"桶",80.00,80.00,0,80.00,80.00,0.00,"",
"京熹顺杭州金沙店","20260202000013	","2026-02-01","2026-02-02","已收货","热菜仓","御嘉供应商","调料及自助小料","2000000000800	","东古一品鲜","615克","瓶",2.00,"瓶",9.00,18.00,0,9.00,18.00,0.00,"",
"京熹顺杭州金沙店","20260202000013	","2026-02-01","2026-02-02","已收货","热菜仓","御嘉供应商","调料及自助小料","2000000000954	","干木耳","","斤",1.00,"斤",40.00,40.00,0,40.00,40.00,0.00,"",
"京熹顺杭州金沙店","20260202000013	","2026-02-01","2026-02-02","已收货","热菜仓","御嘉供应商","调料及自助小料","2000000001739	","椒盐粉","45g","瓶",6.00,"瓶",2.50,15.00,0,2.50,15.00,0.00,"",
"京熹顺杭州金沙店","20260202000013	","2026-02-01","2026-02-02","已收货","热菜仓","御嘉供应商","鲜肉冻品类","2000000021232	","鸡排腿","","斤",17.00,"斤",6.50,110.50,0,6.50,110.50,0.00,"",
"京熹顺杭州金沙店","20260202000013	","2026-02-01","2026-02-02","已收货","热菜仓","御嘉供应商","调料及自助小料","2000000000602	","鸡蛋","","斤",15.00,"斤",7.50,112.50,0,7.50,112.50,0.00,"",
"京熹顺杭州金沙店","20260202000014	","2026-02-02","2026-02-02","已收货","明档仓","御嘉供应商","海鲜烧烤","2000000020716	","鲍鱼","","斤",1.20,"斤",63.00,75.60,0,63.00,75.60,0.00,"",
"京熹顺杭州金沙店","20260202000014	","2026-02-02","2026-02-02","已收货","明档仓","御嘉供应商","蔬菜、面点","2000000018836	","小中华盒豆腐","350G","盒",4.00,"盒",2.50,10.00,0,2.50,10.00,0.00,"",
"京熹顺杭州金沙店","20260202000014	","2026-02-02","2026-02-02","已收货","明档仓","御嘉供应商","蔬菜、面点","2000000000411	","土豆","","斤",8.00,"斤",1.70,13.60,0,1.70,13.60,0.00,"",
"京熹顺杭州金沙店","20260202000014	","2026-02-02","2026-02-02","已收货","明档仓","御嘉供应商","调料及自助小料","2000000000794	","芝麻香油（瓶装）","350ML","瓶",3.00,"瓶",25.00,75.00,0,25.00,75.00,0.00,"",
"京熹顺杭州金沙店","20260202000014	","2026-02-02","2026-02-02","已收货","明档仓","御嘉供应商","蔬菜、面点","2000000022239	","海鲜菇","","斤",6.00,"斤",4.50,27.00,0,4.50,27.00,0.00,"",
